year,genre,parentalAdvisor,duree,themaScore,imdbRating
2007,Horror,Not Rated,97.0,0.1770292520523071,3.9
1998,Crime,R,111.0,0.1405783593654632,7.1
1957,Romance,Approved,89.0,0.3221659362316131,6.9
1994,Thriller,R,101.0,0.2667418718338012,5.9
2014,Documentary,Not Rated,114.0,0.4416271150112152,4.7
1961,Horror,Approved,93.0,0.1987929344177246,6.5
2014,Documentary,PG-13,88.0,0.1986680924892425,7.0
1960,Comedy,PG,85.0,0.0888603180646896,7.3
1998,Horror,R,90.0,0.1756318211555481,3.7
2015,Romance,Not Rated,90.0,0.2283798456192016,6.6
1959,Comedy,Approved,66.0,0.2340829670429229,6.7
1948,Crime,Not Rated,94.0,0.3313334286212921,6.0
2012,Drama,R,103.0,0.3074999451637268,2.7
2012,Comedy,Not Rated,109.0,0.3068032264709472,6.3
1999,Comedy,R,102.0,0.3039429783821106,7.6
2013,Documentary,Not Rated,90.0,0.0660279244184494,3.2
2014,Documentary,R,81.0,0.2868791222572326,5.2
2016,Drama,Not Rated,84.0,0.1869081854820251,3.5
2016,Drama,Not Rated,107.0,0.1482326686382293,6.1
2014,Drama,Not Rated,70.0,0.3080091476440429,3.9
2014,Adventure,R,85.0,0.1771202683448791,3.6
2000,Adventure,PG-13,94.0,0.1686196029186248,4.8
2013,Horror,Not Rated,79.0,0.2531892657279968,7.3
2016,Documentary,Not Rated,88.0,0.0431861542165279,7.0
2016,Comedy,Not Rated,95.0,0.1834799349308014,4.4
2015,Adventure,R,91.0,0.307559072971344,4.5
1970,Thriller,R,78.0,0.2746998071670532,5.6
2016,Comedy,Not Rated,100.0,0.1888141930103302,5.2
2002,Comedy,R,97.0,0.2956829071044922,6.7
2005,Horror,R,85.0,0.1185854822397232,2.6
1995,Romance,R,98.0,0.3063243627548218,6.6
1996,Drama,R,96.0,0.0747244954109191,5.2
1982,Thriller,PG,103.0,0.2660444378852844,6.5
1954,Adventure,Not Rated,106.0,0.2321668863296508,4.4
2012,Horror,Not Rated,73.0,0.4894631505012512,4.7
1983,Documentary,PG,103.0,0.2226067185401916,7.3
2000,Romance,R,89.0,0.3104577660560608,4.2
2008,Documentary,Not Rated,88.0,0.2912517189979553,7.5
1972,Comedy,R,88.0,0.3098809719085693,6.0
2009,Drama,R,89.0,0.1951630115509033,6.6
2002,Drama,Not Rated,99.0,0.0920052900910377,6.0
2008,Drama,PG,93.0,0.3080091476440429,4.9
1979,Adventure,R,105.0,0.3122415244579315,6.8
2009,Crime,R,96.0,0.3346325755119324,4.7
1973,Horror,Not Rated,95.0,0.3675403594970703,5.8
2012,Drama,R,86.0,0.2469613850116729,2.8
2011,Comedy,PG-13,119.0,0.2672794759273529,6.4
2016,Drama,Not Rated,120.0,0.1891679912805557,6.4
2012,Drama,PG,87.0,0.1611882597208023,5.7
1973,Crime,PG,90.0,0.2390661686658859,5.5
1981,Drama,Not Rated,128.0,0.2713548243045807,7.4
2011,Drama,PG-13,120.0,0.2279051542282104,6.1
2002,Thriller,R,121.0,0.1246165633201599,4.9
1967,Romance,Not Rated,145.0,0.228303849697113,7.0
1974,Crime,R,111.0,0.2963637113571167,7.1
2008,Drama,R,91.0,0.1290046721696853,5.0
1998,Thriller,R,91.0,0.1065762937068939,4.3
1988,Crime,Not Rated,146.0,0.3576481342315674,7.7
2013,Documentary,Not Rated,84.0,0.1599520742893219,3.7
1998,Comedy,Not Rated,147.0,0.0624684616923332,7.3
1997,Comedy,R,94.0,0.4926136136054992,5.5
1941,Drama,Approved,89.0,0.1401977390050888,6.8
2009,Drama,R,95.0,0.2475140988826751,5.8
2014,Horror,Not Rated,51.0,0.2448174357414245,6.2
1960,Comedy,Approved,126.0,0.1602547466754913,6.4
2008,Adventure,Not Rated,125.0,0.307559072971344,6.6
2014,Romance,Not Rated,88.0,0.3585850596427917,4.7
2010,Romance,R,87.0,0.2417480647563934,5.2
1997,Documentary,R,105.0,0.4913813769817352,6.2
1965,Thriller,Not Rated,83.0,0.2252839654684066,6.2
1990,Crime,R,96.0,0.1949637532234192,4.6
1972,Horror,R,87.0,0.2822224199771881,6.4
2015,Comedy,Not Rated,99.0,0.243649274110794,2.6
1978,Drama,Not Rated,124.0,0.1937874257564544,7.4
2013,Romance,R,83.0,0.1421533226966858,2.4
1978,Documentary,Not Rated,55.0,0.4199908375740051,7.4
1935,Comedy,Approved,85.0,0.1908819079399109,6.0
2001,Drama,R,106.0,0.3175137341022491,7.3
2015,Horror,R,82.0,0.1538659632205963,4.6
1976,Crime,PG,123.0,0.2182134836912155,7.5
2011,Drama,Not Rated,127.0,0.2474574744701385,6.4
2004,Horror,R,96.0,0.2448174357414245,6.3
2014,Adventure,R,94.0,0.0069550331681966,5.4
2002,Drama,PG,102.0,0.0761105939745903,6.2
2005,Horror,Not Rated,112.0,0.2574534118175506,2.5
1991,Crime,Not Rated,92.0,0.4230586290359497,6.0
1981,Adventure,PG,109.0,0.1832055300474167,6.6
2002,Comedy,PG,119.0,0.3166003227233886,5.4
2004,Comedy,R,105.0,0.2226397842168808,3.7
2012,Drama,R,98.0,0.1655465066432953,5.3
1966,Drama,Approved,100.0,0.0665813088417053,6.0
1984,Horror,Not Rated,102.0,0.1735393851995468,3.3
1942,Adventure,Approved,108.0,0.2700355648994446,6.7
1981,Horror,R,96.0,0.2092383205890655,5.6
1990,Comedy,R,95.0,0.0855611711740493,4.8
1970,Horror,Not Rated,92.0,0.2705121338367462,5.4
1989,Horror,R,104.0,0.273974597454071,3.8
1956,Crime,Approved,70.0,0.2519750595092773,5.8
1999,Drama,R,92.0,0.2630690336227417,6.0
1975,Crime,Not Rated,94.0,0.2836616337299347,7.1
2008,Comedy,Not Rated,97.0,0.3026217818260193,4.7
1998,Documentary,R,89.0,0.2226067185401916,4.2
1995,Thriller,R,95.0,0.3136756122112274,5.3
1989,Drama,R,85.0,0.2640019357204437,3.9
2016,Romance,Not Rated,82.0,0.3104577660560608,4.4
1959,Crime,Approved,104.0,0.3625609278678894,6.7
1970,Drama,Not Rated,140.0,0.1995728909969329,7.3
1973,Horror,R,86.0,0.2342565655708313,4.1
2013,Thriller,PG-13,85.0,0.2562470436096191,5.5
1977,Thriller,R,90.0,0.2899231314659118,6.8
2010,Drama,Not Rated,96.0,0.1294250637292862,6.6
2013,Crime,Not Rated,83.0,0.3580766320228576,7.7
1983,Drama,R,110.0,0.1179873943328857,6.5
2013,Adventure,Not Rated,87.0,0.3280491232872009,6.4
1988,Thriller,PG,101.0,0.2818101644515991,6.1
2015,Thriller,PG-13,106.0,0.1922675967216491,7.3
1968,Drama,R,89.0,0.2361418008804321,5.7
1965,Drama,Approved,110.0,0.2778192162513733,5.6
1952,Horror,Approved,74.0,0.2082907408475875,5.3
2013,Horror,Not Rated,103.0,0.1953131705522537,3.6
2001,Comedy,PG,110.0,0.2178521752357483,4.6
1989,Comedy,R,94.0,0.3908515274524688,4.7
1980,Crime,R,117.0,0.0386017188429832,5.5
2008,Documentary,PG-13,94.0,0.2648881375789642,5.9
2016,Crime,Not Rated,98.0,0.3495001792907715,6.3
1980,Drama,Not Rated,105.0,0.1833991706371307,7.5
1989,Romance,R,104.0,0.2821595072746277,4.7
1972,Thriller,Not Rated,105.0,0.3069424331188202,7.0
2007,Comedy,Not Rated,88.0,0.1815076023340225,5.0
2015,Romance,Not Rated,98.0,0.3104577660560608,5.1
2006,Romance,Not Rated,86.0,0.1559406816959381,6.3
1991,Thriller,R,109.0,0.2551891803741455,6.2
2014,Drama,Not Rated,82.0,0.1697937697172165,7.5
2004,Horror,R,98.0,0.1799612492322921,6.0
1965,Thriller,Approved,112.0,0.187169462442398,7.6
1993,Drama,PG,105.0,0.3080091476440429,6.5
1996,Comedy,PG-13,83.0,0.0659000873565673,5.0
2013,Comedy,R,90.0,0.0690657496452331,2.9
1943,Comedy,Approved,89.0,0.124989628791809,6.4
1977,Drama,R,80.0,0.2682574391365051,4.2
1969,Romance,R,105.0,0.3939162194728851,6.7
2016,Drama,Not Rated,91.0,0.1482326686382293,3.6
2013,Documentary,Not Rated,88.0,0.3487562537193298,7.0
2016,Documentary,Not Rated,127.0,0.3722967803478241,6.2
2001,Drama,Not Rated,126.0,0.1368031501770019,7.4
2003,Drama,Not Rated,112.0,0.2074488699436187,6.5
1999,Comedy,R,124.0,0.2252997606992721,5.5
2013,Thriller,R,90.0,0.2283672988414764,5.5
1961,Horror,Approved,71.0,0.2713307440280914,4.6
2012,Drama,Not Rated,84.0,0.201532632112503,6.2
1996,Documentary,PG,93.0,0.2766122817993164,6.3
2012,Documentary,Not Rated,131.0,0.1474095582962036,7.8
2000,Documentary,R,100.0,0.1709162145853042,6.7
1989,Drama,R,91.0,0.1292106807231903,5.1
2011,Thriller,Not Rated,87.0,0.1461881399154663,3.6
1959,Documentary,Not Rated,90.0,0.0742909014225006,7.6
2003,Drama,Not Rated,96.0,0.1207945570349693,3.9
1987,Drama,PG,88.0,0.1760544627904892,5.3
1992,Drama,Not Rated,114.0,0.0987751930952072,7.2
1973,Drama,Not Rated,89.0,0.1598251312971115,7.0
1937,Romance,Approved,77.0,0.2125441581010818,7.0
1982,Comedy,PG,103.0,0.3324684500694275,6.7
2016,Comedy,PG,127.0,0.1448302268981933,6.9
2002,Crime,R,88.0,0.2105432450771331,4.8
1992,Drama,R,99.0,0.3080091476440429,6.5
1999,Comedy,Not Rated,101.0,0.2008987367153167,7.3
2000,Comedy,PG-13,90.0,0.2834472954273224,5.6
2013,Adventure,Not Rated,110.0,0.30059415102005,6.3
1966,Adventure,Approved,103.0,0.0457830913364887,6.0
2016,Comedy,Not Rated,92.0,0.1068614721298217,5.5
2013,Drama,Not Rated,145.0,0.0964834839105606,6.1
1964,Drama,Not Rated,105.0,0.1914010047912597,7.3
1993,Comedy,R,81.0,0.1699895858764648,4.1
1953,Drama,Approved,82.0,0.1650731265544891,6.0
1939,Drama,Not Rated,133.0,0.2171874940395355,7.7
1986,Drama,R,95.0,0.1482326686382293,5.9
2013,Horror,Not Rated,101.0,0.1133240610361099,5.5
2014,Documentary,PG,88.0,0.3270025849342346,4.1
1993,Comedy,Not Rated,86.0,0.1788510382175445,6.0
2005,Documentary,Not Rated,76.0,0.137049525976181,7.3
2001,Crime,R,84.0,0.2168600261211395,6.5
1954,Adventure,Approved,81.0,0.1431305259466171,5.8
2005,Comedy,R,96.0,0.1702126711606979,6.2
2002,Comedy,PG,109.0,0.2950704097747803,6.6
2008,Thriller,PG,95.0,0.2708852887153625,4.6
2010,Comedy,Not Rated,74.0,0.3039429783821106,7.1
2015,Documentary,R,83.0,0.2868791222572326,5.3
1988,Drama,PG,92.0,0.25342658162117,6.6
1988,Drama,PG-13,131.0,0.1144366413354873,6.9
2003,Drama,R,88.0,0.1201643273234367,5.9
1989,Drama,PG-13,107.0,0.2002898752689361,5.2
1958,Comedy,Approved,98.0,0.1230979561805725,6.4
1999,Romance,Not Rated,122.0,0.1154527813196182,6.8
2014,Thriller,Not Rated,108.0,0.1556504517793655,5.4
1977,Comedy,PG,96.0,0.0340900532901287,6.3
2008,Horror,R,77.0,0.1461702585220337,5.6
1974,Comedy,Not Rated,107.0,0.1554326713085174,6.5
1994,Crime,PG,97.0,0.3596760630607605,6.0
2000,Crime,PG,93.0,0.2613762021064758,4.4
1955,Drama,Approved,111.0,0.1492002606391906,6.1
2011,Documentary,PG,109.0,0.2226067185401916,6.0
1996,Comedy,PG-13,93.0,0.243649274110794,2.5
2011,Comedy,R,100.0,0.1669254601001739,2.6
2008,Drama,Not Rated,90.0,0.3080091476440429,5.7
2013,Horror,R,82.0,0.3142873644828796,6.4
2014,Comedy,R,92.0,0.2598147690296173,4.6
2012,Crime,PG-13,94.0,0.3346325755119324,5.7
1992,Drama,Not Rated,116.0,0.1855432838201522,6.0
2001,Adventure,Not Rated,103.0,0.3088617920875549,7.0
2011,Horror,R,85.0,0.2996430993080139,4.7
1992,Crime,R,107.0,0.2015634626150131,6.9
2015,Comedy,Not Rated,78.0,0.3378632962703705,7.4
1981,Documentary,R,104.0,0.3629853129386902,5.1
2004,Documentary,R,124.0,0.0435169525444507,5.1
1993,Romance,R,104.0,0.1769225001335144,5.9
2003,Drama,Not Rated,94.0,0.1792685687541961,7.5
1999,Romance,Not Rated,96.0,0.2283798456192016,6.4
1943,Drama,Approved,61.0,0.076603814959526,4.6
1991,Comedy,R,90.0,0.0574917793273925,4.7
2009,Comedy,Not Rated,71.0,0.0679033547639846,6.4
1934,Crime,Not Rated,64.0,0.3406968712806701,6.2
2015,Horror,Not Rated,78.0,0.1090486943721771,6.6
1955,Crime,Approved,76.0,0.1941517293453216,5.8
2009,Documentary,Not Rated,98.0,0.3782925009727478,3.8
2007,Comedy,Not Rated,100.0,0.2965412139892578,5.0
1966,Crime,Approved,105.0,0.1232363879680633,6.7
1960,Crime,Not Rated,103.0,0.4242610931396484,7.5
2013,Thriller,Not Rated,85.0,0.2373947501182556,4.4
2007,Drama,Not Rated,91.0,0.1482326686382293,4.1
1990,Comedy,R,105.0,0.1437720656394958,5.4
1985,Drama,R,97.0,0.0692717209458351,6.5
1956,Crime,Not Rated,60.0,0.219860166311264,6.4
2009,Drama,Not Rated,96.0,0.2022017836570739,6.3
1988,Crime,R,79.0,0.2701216340065002,4.7
1964,Horror,Not Rated,87.0,0.2850656807422638,6.8
1990,Comedy,R,108.0,0.19995978474617,6.4
2014,Romance,Not Rated,113.0,0.3323440253734588,6.5
2013,Drama,Not Rated,103.0,0.2814075946807861,4.7
1989,Romance,Not Rated,144.0,0.2333187758922577,8.1
2009,Drama,R,84.0,0.1878301203250885,5.3
1985,Romance,R,112.0,0.3074216842651367,6.0
2002,Drama,Not Rated,93.0,0.3280617594718933,8.1
2007,Horror,Not Rated,142.0,0.2712313532829284,7.5
1975,Comedy,PG,100.0,0.2482110261917114,5.6
1997,Crime,R,96.0,0.2502532601356506,5.5
2010,Drama,R,105.0,0.1650124490261078,5.1
2013,Drama,Not Rated,121.0,0.2297013998031616,6.2
2011,Comedy,PG-13,90.0,0.243649274110794,4.8
2016,Drama,PG-13,98.0,0.1116772964596748,6.7
1976,Crime,Not Rated,126.0,0.2766344845294952,6.9
2006,Comedy,R,91.0,0.243649274110794,6.6
2015,Documentary,Not Rated,99.0,0.2868791222572326,6.6
1953,Drama,Not Rated,89.0,0.0928107798099517,7.2
2003,Drama,Not Rated,85.0,0.2915725708007812,6.0
1984,Comedy,R,93.0,0.2173324525356292,5.1
1992,Comedy,R,112.0,0.1167840361595153,5.9
1988,Thriller,R,95.0,0.2478016316890716,4.2
2014,Drama,Not Rated,88.0,0.2157195210456848,3.9
2009,Drama,R,85.0,0.0469776764512062,5.7
2002,Adventure,PG-13,93.0,0.0649520680308342,4.4
2010,Comedy,Not Rated,146.0,0.2217732369899749,7.1
2008,Drama,Not Rated,78.0,0.1739527583122253,7.0
2009,Drama,Not Rated,84.0,0.0742610096931457,3.5
1995,Romance,R,95.0,0.310884952545166,5.0
2000,Comedy,R,103.0,0.3039429783821106,6.4
1989,Drama,R,93.0,0.1414743661880493,5.3
2007,Documentary,R,90.0,0.2226067185401916,2.8
1996,Drama,R,90.0,0.1196912378072738,6.1
1946,Drama,Approved,122.0,0.1833979487419128,7.7
1997,Drama,R,82.0,0.0879516005516052,3.9
2012,Documentary,Not Rated,111.0,0.3730182349681854,6.5
2008,Thriller,Not Rated,96.0,0.194766491651535,6.2
2004,Comedy,R,85.0,0.3099516034126282,4.7
2000,Documentary,Not Rated,72.0,0.4789037704467773,7.6
1970,Adventure,Not Rated,89.0,0.2966837882995605,5.9
1990,Horror,R,120.0,0.4225583076477051,6.1
2014,Comedy,Not Rated,107.0,0.1137214004993438,6.6
1997,Drama,PG-13,115.0,0.1118533238768577,5.8
1940,Drama,Approved,90.0,0.1812640130519867,6.6
2002,Thriller,R,85.0,0.1840114593505859,5.0
1956,Drama,Approved,100.0,0.0329123362898826,5.8
2015,Crime,Not Rated,100.0,0.2849446535110473,7.1
2003,Documentary,R,112.0,0.141629546880722,7.9
2003,Documentary,Not Rated,98.0,0.2439439743757248,5.9
2006,Comedy,Not Rated,97.0,0.3039429783821106,6.5
1981,Comedy,PG,95.0,0.170604795217514,6.2
2015,Thriller,PG,81.0,0.2852873802185058,7.2
2012,Comedy,Not Rated,75.0,0.2372756600379943,6.9
1986,Comedy,Not Rated,83.0,0.2151013016700744,8.0
1995,Drama,PG-13,90.0,0.316918134689331,4.5
1990,Crime,R,105.0,0.1829171478748321,6.6
2014,Documentary,R,110.0,0.1892939209938049,3.4
1981,Drama,R,96.0,0.0917361378669738,7.9
1996,Drama,Not Rated,82.0,0.2014434337615966,7.3
1975,Adventure,R,85.0,0.2575551867485046,5.0
2008,Drama,PG-13,92.0,0.3080091476440429,5.4
2008,Drama,Not Rated,141.0,0.0766039341688156,5.7
2015,Drama,Not Rated,114.0,0.2321599870920181,4.9
1984,Drama,Not Rated,94.0,0.2233240306377411,6.2
1976,Drama,Not Rated,130.0,0.136995255947113,7.4
2005,Drama,R,97.0,0.1482326686382293,4.3
1971,Horror,R,72.0,0.206885427236557,3.9
1979,Documentary,R,98.0,0.4184145927429199,7.6
2008,Drama,Not Rated,82.0,0.3080091476440429,7.6
2013,Drama,Not Rated,102.0,0.2291762381792068,5.9
1970,Drama,PG,100.0,0.3086337149143219,6.0
1983,Adventure,PG,93.0,0.2372689098119735,3.8
1982,Thriller,PG,105.0,0.1331822872161865,6.9
1965,Horror,Not Rated,96.0,0.2715820968151092,6.2
2008,Drama,R,105.0,0.288729190826416,6.7
1971,Comedy,R,90.0,0.2638683617115021,4.0
1957,Romance,Approved,90.0,0.2150342762470245,6.2
1992,Crime,Not Rated,140.0,0.185774952173233,4.3
2011,Horror,Not Rated,94.0,0.2146975398063659,5.9
1973,Drama,R,100.0,0.0826756507158279,5.3
2015,Crime,Not Rated,135.0,0.2677029371261596,7.8
1935,Adventure,Not Rated,85.0,0.0984102636575698,5.5
1999,Comedy,R,92.0,0.0988146662712097,6.5
2014,Drama,R,121.0,0.1194722056388855,6.9
2016,Documentary,Not Rated,99.0,0.179130733013153,4.8
1987,Drama,Not Rated,79.0,0.1860547363758087,2.3
1945,Romance,Approved,92.0,0.1493246257305145,6.6
1959,Thriller,Approved,81.0,0.2037062346935272,6.7
2006,Thriller,PG-13,90.0,0.4109028577804565,1.9
1976,Adventure,R,91.0,0.1921668499708175,5.6
1977,Thriller,R,93.0,0.1556504517793655,5.6
1994,Comedy,PG,119.0,0.1855829805135727,7.4
2009,Thriller,Not Rated,95.0,0.2306064367294311,6.4
1985,Comedy,R,90.0,0.2367821037769317,4.6
1954,Adventure,Approved,100.0,0.3845756649971008,6.0
2004,Romance,R,92.0,0.3104577660560608,5.2
2014,Drama,R,90.0,0.3152482211589813,3.2
2002,Crime,PG-13,105.0,0.2359093427658081,5.5
2016,Romance,Not Rated,86.0,0.2080208659172058,6.8
2008,Drama,Not Rated,123.0,0.1973051130771637,6.2
1985,Crime,PG,90.0,0.3236774802207947,6.3
2011,Comedy,R,101.0,0.1861306726932525,6.1
2013,Thriller,R,74.0,0.3455333113670349,3.4
2015,Documentary,Not Rated,90.0,0.2395600378513336,5.6
2006,Adventure,Not Rated,72.0,0.2170484662055969,4.3
1959,Horror,Not Rated,62.0,0.2454220652580261,4.3
1980,Romance,PG,95.0,0.3042660653591156,5.2
1988,Crime,Not Rated,82.0,0.1859055161476135,2.5
2004,Documentary,Not Rated,120.0,0.2868791222572326,2.3
2012,Drama,Not Rated,98.0,0.156558021903038,6.4
1986,Drama,PG-13,88.0,0.1402819007635116,5.8
2013,Comedy,Not Rated,76.0,0.3804585039615631,7.3
1961,Drama,Not Rated,110.0,0.1669834554195404,7.2
2011,Comedy,PG-13,100.0,0.2356283366680145,5.6
2011,Drama,Not Rated,127.0,0.3080091476440429,6.3
2005,Drama,R,80.0,0.1830708384513855,3.2
1986,Thriller,R,93.0,0.2708452939987182,4.9
2005,Comedy,Not Rated,88.0,0.1456686109304428,3.7
1954,Drama,Approved,142.0,0.0481074750423431,4.6
2006,Horror,Not Rated,140.0,0.3833549916744232,7.2
1987,Comedy,R,90.0,0.227071613073349,5.6
1992,Documentary,R,104.0,0.5178412199020386,6.4
1990,Drama,R,91.0,0.1935943067073822,6.1
2010,Horror,R,98.0,0.1875093281269073,4.3
1945,Drama,Approved,102.0,0.2258711755275726,7.8
2008,Documentary,Not Rated,86.0,0.0491077527403831,7.8
1988,Thriller,R,90.0,0.2811655402183532,4.8
2010,Drama,Not Rated,110.0,0.1639252007007599,7.2
2005,Documentary,R,85.0,0.1696179807186126,3.5
2006,Adventure,Not Rated,122.0,0.307559072971344,6.4
1998,Drama,Not Rated,110.0,0.1226312816143035,5.4
2001,Drama,PG-13,83.0,0.3080091476440429,6.4
2008,Comedy,Not Rated,82.0,0.1952392756938934,4.7
1956,Drama,Approved,92.0,0.1709690392017364,6.4
2010,Drama,Not Rated,96.0,0.3080091476440429,7.3
1981,Romance,PG,103.0,0.212130606174469,6.2
2016,Thriller,R,101.0,0.319656640291214,4.7
2016,Comedy,R,91.0,0.0542561337351799,6.3
1983,Comedy,PG,95.0,0.1492500752210617,5.8
2013,Drama,Not Rated,91.0,0.1315386891365051,6.5
2015,Documentary,Not Rated,90.0,0.1371283084154129,6.5
1988,Drama,PG-13,102.0,0.3080091476440429,6.0
1957,Comedy,Not Rated,91.0,0.4815337657928467,6.8
2012,Adventure,R,94.0,0.2190715372562408,5.9
1987,Romance,R,98.0,0.0723128914833068,4.9
2013,Comedy,Not Rated,97.0,0.116247147321701,5.1
1991,Crime,Not Rated,129.0,0.2497703731060028,7.5
1995,Documentary,Not Rated,87.0,0.2603345215320587,7.1
1971,Comedy,R,118.0,0.1801639199256897,7.6
1990,Drama,PG,100.0,0.1880460381507873,5.3
1975,Thriller,PG,89.0,0.1569644212722778,5.4
2016,Comedy,Not Rated,110.0,0.2877028882503509,6.2
2010,Romance,PG-13,86.0,0.2703621387481689,5.8
1985,Crime,R,82.0,0.3310991525650024,5.2
1938,Drama,Not Rated,80.0,0.282720685005188,4.5
1999,Drama,Not Rated,78.0,0.1672437191009521,6.9
1996,Documentary,R,87.0,0.2868791222572326,5.4
1977,Crime,PG,135.0,0.3733178973197937,6.4
1989,Thriller,R,94.0,0.1776012480258941,4.7
1967,Thriller,Approved,96.0,0.2038094997406005,5.3
2011,Drama,R,93.0,0.145896166563034,5.0
1965,Adventure,Not Rated,88.0,0.1792386174201965,6.9
2000,Crime,R,103.0,0.3645374178886413,6.7
2011,Horror,Not Rated,82.0,0.3993733525276184,5.1
2007,Comedy,Not Rated,117.0,0.243649274110794,4.5
2008,Documentary,R,121.0,0.1559215039014816,6.4
2009,Adventure,PG-13,90.0,0.2083628177642822,5.4
2016,Thriller,Not Rated,127.0,0.2280290126800537,6.6
1997,Thriller,R,90.0,0.1445806622505188,4.2
2013,Documentary,PG-13,80.0,0.2136075347661972,2.1
1994,Thriller,PG-13,89.0,0.2562240064144134,2.4
2009,Documentary,R,90.0,0.3749016225337982,4.8
2008,Documentary,Not Rated,85.0,0.3042121827602386,5.4
1994,Documentary,R,88.0,0.1570201963186264,3.9
1991,Adventure,PG-13,102.0,0.3685967624187469,5.1
1988,Horror,R,88.0,0.2025437653064727,6.6
1998,Romance,Not Rated,110.0,0.2283798456192016,6.7
1984,Drama,R,90.0,0.173177033662796,5.3
1969,Crime,R,96.0,0.3521340489387512,5.9
2014,Drama,Not Rated,104.0,0.2492083311080932,7.9
1986,Drama,R,108.0,0.197216585278511,6.3
1999,Comedy,R,90.0,0.1814434230327606,4.2
1980,Drama,R,120.0,0.1679470837116241,6.6
1950,Romance,Approved,98.0,0.2062846720218658,6.3
1974,Horror,R,86.0,0.1776699423789978,3.8
1990,Comedy,PG-13,95.0,0.1825352311134338,5.8
1974,Comedy,R,107.0,0.2431917935609817,5.2
1959,Crime,Approved,96.0,0.3554604947566986,7.4
1938,Crime,Approved,87.0,0.3967202305793762,7.0
1998,Crime,R,99.0,0.2787854075431824,7.5
2015,Drama,R,119.0,0.3080091476440429,5.5
2016,Comedy,Not Rated,140.0,0.3512510359287262,4.9
2013,Documentary,Not Rated,112.0,0.3097209930419922,3.8
2010,Drama,PG,74.0,0.160592645406723,7.0
2001,Horror,R,93.0,0.0955025404691696,3.3
2015,Drama,R,100.0,0.1963081657886505,2.7
1997,Comedy,R,95.0,0.3302404284477234,4.2
1984,Crime,PG,91.0,0.3033621907234192,6.5
2003,Documentary,PG-13,92.0,0.2925155162811279,5.4
1954,Comedy,Approved,88.0,0.1035396084189415,6.2
1977,Drama,R,104.0,0.1632719784975052,7.5
1990,Romance,R,108.0,0.1238458901643753,6.0
2000,Drama,R,110.0,0.080395683646202,7.0
2006,Comedy,Not Rated,95.0,0.2100181877613067,7.2
1987,Adventure,PG,92.0,0.253467708826065,6.2
2010,Drama,PG-13,84.0,0.2495551705360412,5.3
2008,Drama,PG-13,92.0,0.1526783108711242,4.6
2012,Comedy,R,99.0,0.1286540180444717,5.6
1987,Comedy,R,115.0,0.3113191127777099,5.4
1996,Drama,Not Rated,96.0,0.1899624168872833,3.1
1990,Drama,PG,128.0,0.1244506239891052,7.2
1994,Crime,R,118.0,0.2576041519641876,5.9
2011,Thriller,R,89.0,0.1556504517793655,4.9
2015,Adventure,Not Rated,95.0,0.2016462683677673,2.5
1973,Thriller,Not Rated,90.0,0.4400028586387634,7.7
2016,Crime,R,102.0,0.3346325755119324,6.8
2015,Documentary,Not Rated,83.0,0.2226067185401916,6.5
2003,Crime,R,95.0,0.3699281513690948,5.2
2010,Thriller,Not Rated,105.0,0.6157716512680054,6.3
1985,Adventure,R,97.0,0.3305456638336181,4.5
2002,Crime,Not Rated,90.0,0.3339149951934814,6.4
1980,Drama,R,98.0,0.1045809984207153,6.0
1969,Thriller,R,85.0,0.2769657969474792,4.9
2016,Romance,PG-13,94.0,0.2696819901466369,4.0
2009,Adventure,Not Rated,93.0,0.2107180058956146,6.6
1963,Drama,Not Rated,84.0,0.2409578710794448,4.9
2006,Drama,Not Rated,99.0,0.0536193959414958,5.2
1996,Drama,R,109.0,0.1551114022731781,6.3
2013,Documentary,Not Rated,94.0,0.324070930480957,6.4
1986,Comedy,PG,114.0,0.0737580060958862,6.5
1940,Crime,Not Rated,95.0,0.2934588193893432,7.6
