imdb_search,title,date,parental_advisor,duree,genre,imdb_note,metascore,vote,resume
"https://www.imdb.com/search/title/?title=Eiffel&release_date=2015-01-01,2022-12-31",Eiffel,2021,R,108.0,"Biography, Drama, History            ",6.2,46.0,4212.0,"The government is asking Eiffel to design something spectacular for the 1889 Paris World Fair, but Eiffel simply wants to design the subway. Suddenly, everything changes when Eiffel crosses paths with a mysterious woman from Arun's past."
"https://www.imdb.com/search/title/?title=Vidocq&release_date=2015-01-01,2022-12-31", Rembob'Ina,2018,,86.0,Documentary            ,,,,        
"https://www.imdb.com/search/title/?title=Irr%C3%A9ductible&release_date=2015-01-01,2022-12-31",Irréductible,2022,,83.0,Comedy            ,6.2,,285.0,"Vincent has always enjoyed the benefits of his family's status. When the government votes on a massive savings plan, Vincent is pushed out. When he is transferred to the North Pole, he meets Eva and finds love. It's time for him to choose."
"https://www.imdb.com/search/title/?title=La+Fracture&release_date=2015-01-01,2022-12-31",The Divide,2021,Tous publics,98.0,"Comedy, Drama            ",6.6,61.0,958.0,"Two women on the verge of a breakup, in a hospital, are further stressed on the night of a big demonstration by the overwhelmed staff and by angry, injured protestors who land up besieging the building."
"https://www.imdb.com/search/title/?title=A+La+Belle+Etoile&release_date=2015-01-01,2022-12-31", Apollo's Tall Tales,2019,,,"Animation, Family            ",,,,        
"https://www.imdb.com/search/title/?title=A+Casa+Tutti+Bene&release_date=2015-01-01,2022-12-31",There's No Place Like Home,2018,Tous publics,105.0,"Comedy, Drama, Romance            ",6.0,,2976.0,"A big family that like any other one includes relatives that see each other often and others that rarely meet, reunite to celebrate the 50th wedding anniversary of grandma Alba and grandpa ...                "
"https://www.imdb.com/search/title/?title=SUPER+HEROS+MALGRE+LUI&release_date=2015-01-01,2022-12-31",Super-héros malgré lui,2021,Tous publics,82.0,"Action, Comedy            ",6.0,,1300.0,"A struggling actor who seems doomed to lead the life of a loser. When finally gets a lead role as a superhero named ""Badman,"" he feels like everything is possible but fate strikes again."
"https://www.imdb.com/search/title/?title=BRAS+OUVERTS&release_date=2015-01-01,2022-12-31",With Open Arms,2017,Tous publics,92.0,Comedy            ,5.4,,3291.0,A French intellectual who writes about living with an open mind struggles to live up to his words when a Romani family begins to camp on his front yard.
"https://www.imdb.com/search/title/?title=J%27accuse&release_date=2015-01-01,2022-12-31",An Officer and a Spy,2019,Tous publics,132.0,"Drama, History, Thriller            ",7.2,56.0,18064.0,"In 1894, French Captain "
"https://www.imdb.com/search/title/?title=EVA&release_date=2015-01-01,2022-12-31",Eva,2021,,95.0,"Drama, Romance            ",5.4,,182.0,"When Eva, a young housemaid, gets involved in a steamy threesome with a houseboy and her lady boss, she realizes she has to choose only one of them."
"https://www.imdb.com/search/title/?title=Star+80+-+La+Suite&release_date=2015-01-01,2022-12-31","Stars 80, la suite",2017,Tous publics,112.0,"Comedy, Music            ",3.5,,212.0,"Vincent and Antoine, tired of the tours, decide to go on holiday with all the troop of Stars 80."
"https://www.imdb.com/search/title/?title=Celle+Que+Vous+Croyez&release_date=2015-01-01,2022-12-31",Who You Think I Am,2019,Tous publics,101.0,"Drama, Romance            ",6.8,70.0,6070.0,"Claire, a 50-year-old divorced teacher, creates a fake Facebook profile of a 24-year-old woman. She finds a photo of a pretty young blonde and uses it. She has created an entirely fictional character, but why?"
"https://www.imdb.com/search/title/?title=PLAYLIST&release_date=2015-01-01,2022-12-31",Zoey's Extraordinary Playlist,2021,TV-14,60.0,"Comedy, Drama, Musical            ",8.1,,15966.0,A young woman discovers she has the ability to hear the innermost thoughts of people around her as songs and musical numbers.
"https://www.imdb.com/search/title/?title=ALLAN+KARDEC&release_date=2015-01-01,2022-12-31","Allan Kardec, une vie avec les esprits",2020,,70.0,Documentary            ,,,,        
"https://www.imdb.com/search/title/?title=Les+amis+des+amis&release_date=2015-01-01,2022-12-31", Les Nuits de France Culture,2014,,,,,,,        
"https://www.imdb.com/search/title/?title=ESPADRILLES&release_date=2015-01-01,2022-12-31", Minivers,2017,,,Family            ,,,,        
"https://www.imdb.com/search/title/?title=OTEZ+MOI+D%27UN+DOUTE&release_date=2015-01-01,2022-12-31",Just to Be Sure,2017,Tous publics,100.0,"Comedy, Drama            ",6.7,,1815.0,"An unshakable mine-clearing expert suddenly loses his footing when he learns that his father is not his father. Despite all the tenderness he feels for the man who raised him, he discreetly sets out to find his father."
"https://www.imdb.com/search/title/?title=La+sainte+famille&release_date=2015-01-01,2022-12-31",The Holy Family,2019,Tous publics,90.0,"Comedy, Drama            ",5.1,,121.0,"Jean, a renowned academic, finds himself Minister of the family, even though he is drowned in the midst of the events which shake his own."
"https://www.imdb.com/search/title/?title=UN+TRIOMPHE&release_date=2015-01-01,2022-12-31",The Big Hit,2020,Tous publics,105.0,"Comedy, Drama            ",7.0,,1846.0,"An actor past his prime gives drama lessons to prisoners in an attempt to stage ""Waiting for Godot."""
"https://www.imdb.com/search/title/?title=C%27E+TEMPO&release_date=2015-01-01,2022-12-31",C'è tempo,2019,,107.0,Comedy            ,5.6,,282.0,"Rainbow-observer Stefano suddenly discovers that he has an underage brother he had absolutely never heard of before, and that he needs to leave his beloved Piedmont Italian region to join ...                "
"https://www.imdb.com/search/title/?title=SPARRING&release_date=2015-01-01,2022-12-31",Ur spår,2022,,108.0,Comedy            ,6.2,,1179.0,"A mid-age hipster in Stockholm is a training freak and trains for the 90 km ski race Vasaloppet. His sister is the opposite, no job, drinks but has a daughter. Suddenly secrets reveals and promises are made."
"https://www.imdb.com/search/title/?title=BIENVENUE+AU+GONDWANA&release_date=2015-01-01,2022-12-31",Bienvenue au Gondwana,2016,,100.0,Comedy            ,5.3,,134.0,"An idealistic young Frenchman immersed in controversial presidential elections, a dictator decided to stay in power by cheating, two geopolitical followers, a French deputy determined to ...                "
"https://www.imdb.com/search/title/?title=JUMEAUX+MAIS+PAS+TROP&release_date=2015-01-01,2022-12-31",Jumeaux mais pas trop,2022,,,Comedy            ,,,,        
"https://www.imdb.com/search/title/?title=CASANOVA&release_date=2015-01-01,2022-12-31",Casanova,2015,TV-MA,55.0,Drama            ,7.0,,731.0,18th century Venetian Giacomo Casanova escapes from prison and flees to France.
"https://www.imdb.com/search/title/?title=JUSQU%27A+LA+GARDE&release_date=2015-01-01,2022-12-31",Custody,2017,12,93.0,"Drama, Thriller            ",7.5,83.0,9355.0,A broken marriage leads to a bitter custody battle with an embattled son at the centre.
"https://www.imdb.com/search/title/?title=les+v%C3%A9tos&release_date=2015-01-01,2022-12-31",The Vets,2019,Tous publics,92.0,"Comedy, Drama            ",5.9,,477.0,"In the heart of Morvan, Nico, the last vet in the area, struggles to save his patients, his clinic, and his family. When Michel, his partner and mentor, announces his retirement, Nico knows...                "
"https://www.imdb.com/search/title/?title=LE+SEL+DES+LARMES&release_date=2015-01-01,2022-12-31",The Salt of Tears,2020,Tous publics,100.0,Drama            ,6.1,62.0,784.0,"A provincial youngster who travels up to Paris to sit an entrance exam for a ""grande école"". His path crosses that of a young woman and they strike up a short-lived relationship."
"https://www.imdb.com/search/title/?title=Le+Marchand+de+Sable&release_date=2015-01-01,2022-12-31",Le grain du Marchand de Sable,2019,,3.0,"Animation, Short            ",,,,        
"https://www.imdb.com/search/title/?title=ABBEY+ROAD&release_date=2015-01-01,2022-12-31",Sam Smith Live at Abbey Road Studios,2020,,61.0,Music            ,7.3,,166.0,"Grammy-winning artist Sam Smith gives an intimate, soulful performance at the iconic Abbey Road Studios featuring songs from their third album and more."
"https://www.imdb.com/search/title/?title=LES+ESTIVANTS&release_date=2015-01-01,2022-12-31",The Summer House,2018,Tous publics,127.0,"Comedy, Drama            ",5.3,,552.0,A woman has to deal with a recent breakup and the challenge of writing her next film while she's on vacation with her eccentric family in a villa on the French Riviera.
"https://www.imdb.com/search/title/?title=30+COINS&release_date=2015-01-01,2022-12-31",30 Coins,2020,TV-MA,60.0,"Drama, Fantasy, Horror            ",7.1,,7371.0,An exiled priest tries to escape his demons while living in a remote village in Spain.
"https://www.imdb.com/search/title/?title=love+addict&release_date=2015-01-01,2022-12-31",Addiction: A 60's Love Story,2015,Not Rated,90.0,"Biography, Crime, Drama            ",4.5,,169.0,"NYC, 1968 Max Bornstein had the wit, looks and charm. He was untouchable... Yet typical troubles were the least of Max's worries: He was a full-time dope fiend and a part-time father working within the highly illegal porn industry."
"https://www.imdb.com/search/title/?title=Premi%C3%A8re+ann%C3%A9e&release_date=2015-01-01,2022-12-31",The Freshmen,2018,PG,92.0,"Comedy, Drama            ",6.6,,2514.0,Friendship sparks between newcomer Benjamin and held-back Antoine during the first year of medical school.
"https://www.imdb.com/search/title/?title=KNOCK&release_date=2015-01-01,2022-12-31",Knock Knock,2015,R,99.0,"Drama, Thriller            ",4.9,53.0,93813.0,"A devoted father helps two stranded young women who knock on his door, but his kind gesture turns into a dangerous seduction and a deadly game of cat and mouse."
"https://www.imdb.com/search/title/?title=YVES&release_date=2015-01-01,2022-12-31",All About Yves,2019,Tous publics,107.0,"Comedy, Sci-Fi            ",5.5,,602.0,"Jerem moved to his grandmother's house to compose a rap record. He meets So, a mysterious investigator on behalf of the start-up Digital Cool, who persuades him to take the test Yves, a ...                "
"https://www.imdb.com/search/title/?title=NAMASTE+ENGLAND&release_date=2015-01-01,2022-12-31",Namaste England,2018,,141.0,"Comedy, Drama, Romance            ",2.0,,2859.0,"An Indian couple go to great lengths to move to London, England."
"https://www.imdb.com/search/title/?title=une+jeunesse+dor%C3%A9e&release_date=2015-01-01,2022-12-31",Golden Youth,2019,Tous publics avec avertissement,118.0,Drama            ,4.8,,348.0,"Rose, a 16-year-old girl who was abandoned by her parents and taken in by social services, and her fiancé, 22-year-old Michel, are enjoying their first great and innocent love affair in ...                "
"https://www.imdb.com/search/title/?title=PAULA&release_date=2015-01-01,2022-12-31",Paula,2017,,60.0,"Drama, Thriller            ",6.2,,1366.0,The fallout in a chemistry teacher's life after her one-night stand with a good-looking but dangerous ducker and diver.
"https://www.imdb.com/search/title/?title=Ann%C3%A9e+2020&release_date=2015-01-01,2022-12-31", Et tout le monde s'en fout,2017,,,Comedy            ,,,,        
"https://www.imdb.com/search/title/?title=SUPREMES&release_date=2015-01-01,2022-12-31",Supreme Team,2022,,180.0,"Documentary, Crime            ",7.5,,94.0,"A three-part limited docuseries that takes an in-depth look at the notorious Queens, New York gang, and tells the real story from the mouths of its two leaders and family members, Kenneth ""Supreme"" McGriff and Gerald ""Prince'' Miller."
"https://www.imdb.com/search/title/?title=La+Plus+Pr%C3%A9cieuse+des+Marchandises&release_date=2015-01-01,2022-12-31",La plus précieuse des marchandises,2022,,,Animation            ,,,,"During World War II a french Jewish family is deported to Auschwitz. On the train to the death camp, in a desperate gesture, the father throws one of his twins out into the snow, where he's discovered by a childless Polish couple."
"https://www.imdb.com/search/title/?title=C%27est+Quoi+ce+Papy&release_date=2015-01-01,2022-12-31",C'est quoi ce papy?!,2021,Tous publics,103.0,"Adventure, Comedy, Family            ",5.0,,108.0,"Aurore's grandkids believe that finding ""Gégé"" that she keeps mentioning might bring back the memory she lost in an accident."
"https://www.imdb.com/search/title/?title=CHRIST%28OFF%29&release_date=2015-01-01,2022-12-31",Christ(Off),2018,Tous publics,91.0,Comedy            ,4.1,,150.0,"At 33 years old, and after numerous failed attempt to make it as a musician, Chris still lives with his mother Marie in Judeais-Nazareth, a small french town. One day he crosses paths with ...                "
"https://www.imdb.com/search/title/?title=LIBRES&release_date=2015-01-01,2022-12-31",En roue libre,2022,Tous publics,89.0,Comedy            ,6.6,,86.0,"One morning Louise finds herself trapped in her car, struck down by a panic attack as soon as she wants to get out. Paul steals the car in which she was trapped."
"https://www.imdb.com/search/title/?title=UMAN&release_date=2015-01-01,2022-12-31",Cose Molto Umane,2020,,,Comedy            ,,,,        
"https://www.imdb.com/search/title/?title=LES+DENTS+PIPI+AU+LIT&release_date=2015-01-01,2022-12-31",The Full House,2018,Tous publics,105.0,Comedy            ,5.3,,900.0,"Antoine, a bachelor party-goer, gets new roommates: Jeanne and her two children."
"https://www.imdb.com/search/title/?title=DIVORCE+CLUB&release_date=2015-01-01,2022-12-31",Divorce Club,2020,Tous publics,108.0,Comedy            ,5.3,,1067.0,"After 5 years of marriage, Ben is still madly in love. Until the day he discovers--in public--that his wife is cheating on him: humiliated and dumped in the process."
"https://www.imdb.com/search/title/?title=QUE+LE+DIABLE+NOUS+EMPORTE&release_date=2015-01-01,2022-12-31",Tempting Devils,2018,12,98.0,"Comedy, Drama, Romance            ",5.3,,298.0,"A saintly woman, Clara, guides three recent acquaintances in a journey of self-discovery with the help of Tonton, an elder man who has reached an enhanced state of connection with the universe."
"https://www.imdb.com/search/title/?title=Les+mignonnes&release_date=2015-01-01,2022-12-31", Pardon le cinéma,2020,,,Talk-Show            ,,,,        
"https://www.imdb.com/search/title/?title=Tirailleurs&release_date=2015-01-01,2022-12-31",Father & Soldier,2022,,109.0,"Action, War            ",5.1,,32.0,"During World War I, a father enlists himself in the French Army in order to be with his 17-year-old son who was recruited against his will. Sent to the front, they find themselves facing the war together in the French colony of Senegal."
"https://www.imdb.com/search/title/?title=MALAWA&release_date=2015-01-01,2022-12-31",Rendez-vous chez les Malawas,2019,Tous publics,92.0,Comedy            ,4.5,,661.0,"A news anchor, a comedian, an actress, and a soccer player with big egos have to travel across the globe to meet the Malawa tribe for a TV show."
"https://www.imdb.com/search/title/?title=LUCIA&release_date=2015-01-01,2022-12-31",What Lucía Saw,2022,,107.0,Drama            ,6.7,,33.0,"Follows the story and real testimony of Lucía, the only witness in the crime of the Jesuits in El Salvador."
"https://www.imdb.com/search/title/?title=HOMMES+AU+BORD+DE+LA+CRISE+DE+NERFS&release_date=2015-01-01,2022-12-31",Men on the Verge of a Nervous Breakdown,2022,,97.0,Comedy            ,5.2,,65.0,        
"https://www.imdb.com/search/title/?title=TOUS+LES+DIEUX+DU+CIEL&release_date=2015-01-01,2022-12-31",All the Gods in the Sky,2018,12,110.0,"Drama, Horror, Sci-Fi            ",6.1,,622.0,"30-year-old factory worker Simon lives a solitary existence on a decrepit farm in the remote French countryside. Devoting his time to caring for his sister Estelle, who was left severely ...                "
"https://www.imdb.com/search/title/?title=La+F%C3%AAte+des+M%C3%A8res&release_date=2015-01-01,2022-12-31",All About Mothers,2018,Tous publics,101.0,"Comedy, Drama            ",5.3,,215.0,"They are possessive, benevolent, clumsy, absent, omnipresent, overwhelmed, guilty, indulgent, loving, fragile, in full possession of their wits or losing their heads. Alive or already a memory. They are mothers, and it's their party."
"https://www.imdb.com/search/title/?title=Joana&release_date=2015-01-01,2022-12-31",The First Death of Joana,2021,Tous publics,91.0,Drama            ,7.5,,92.0,"Joana, 13, wants to find out why her great-aunt died at 70 without ever having dated anyone. As she confronts the values of her community in Southern Brazil, Joana realizes that all the ...                "
"https://www.imdb.com/search/title/?title=MRS+HARRIS+GOES+TO+PARIS&release_date=2015-01-01,2022-12-31",Mrs Harris Goes to Paris,2022,PG,115.0,"Comedy, Drama            ",7.2,70.0,2496.0,"A widowed cleaning lady in 1950s London falls madly in love with a couture Dior dress, and decides that she must have one of her own."
